date,api,art,total_count,failures,p95_rt
2025-11-05,API_089,Payment Initiation,554,3,1895.1
2025-11-06,API_089,Payment Initiation,1891,11,1980.4
2025-11-07,API_089,Payment Initiation,1721,10,1977.9
2025-11-08,API_089,Payment Initiation,700,4,1833.4
2025-11-09,API_089,Payment Initiation,1348,8,1995.3
2025-11-10,API_089,Payment Initiation,1003,6,1985.1
2025-11-11,API_089,Payment Initiation,1641,9,1970.8
2025-11-12,API_089,Payment Initiation,1442,8,2006.5
2025-11-13,API_089,Payment Initiation,757,4,2131.4
2025-11-14,API_089,Payment Initiation,1336,8,2006.1
2025-11-15,API_089,Payment Initiation,922,5,2076.8
2025-10-16,API_090,Payment Management,923,5,1581.5
2025-10-17,API_090,Payment Management,928,5,1610.4
2025-10-18,API_090,Payment Management,513,3,1621.1
2025-10-19,API_090,Payment Management,1669,10,1660.9
2025-10-20,API_090,Payment Management,1733,10,1621.2
2025-10-21,API_090,Payment Management,1028,6,1693.7
2025-10-22,API_090,Payment Management,1802,10,1710.7
2025-10-23,API_090,Payment Management,708,4,1715.6
2025-10-24,API_090,Payment Management,1294,7,1594.0
2025-10-25,API_090,Payment Management,1734,10,1810.8
2025-10-26,API_090,Payment Management,1224,7,1690.2
2025-10-27,API_090,Payment Management,932,5,1716.0
2025-10-28,API_090,Payment Management,878,5,1826.5
2025-10-29,API_090,Payment Management,1619,9,1804.9
2025-10-30,API_090,Payment Management,1669,10,1941.8
2025-10-31,API_090,Payment Management,1550,9,1883.3
2025-11-01,API_090,Payment Management,1488,8,1918.2
2025-11-02,API_090,Payment Management,1605,9,1869.0
2025-11-03,API_090,Payment Management,1685,10,1932.1
2025-11-04,API_090,Payment Management,1431,8,1879.5
2025-11-05,API_090,Payment Management,1010,6,1846.7
2025-11-06,API_090,Payment Management,892,5,1892.1
2025-11-07,API_090,Payment Management,1778,10,1962.8
2025-11-08,API_090,Payment Management,1702,10,1990.6
2025-11-09,API_090,Payment Management,1991,11,1942.5
2025-11-10,API_090,Payment Management,1459,8,1861.7
2025-11-11,API_090,Payment Management,734,4,1954.2
2025-11-12,API_090,Payment Management,1217,7,1937.7
2025-11-13,API_090,Payment Management,903,5,2075.8
2025-11-14,API_090,Payment Management,1392,8,1940.6
2025-11-15,API_090,Payment Management,1874,11,1976.7
2025-10-16,API_091,Platform,639,11,1504.7
2025-10-17,API_091,Platform,1309,23,1610.0
2025-10-18,API_091,Platform,1881,33,1705.1
2025-10-19,API_091,Platform,949,17,1895.7
2025-10-20,API_091,Platform,1085,19,2032.7
2025-10-21,API_091,Platform,516,9,2021.2
2025-10-22,API_091,Platform,1719,30,2078.8
2025-10-23,API_091,Platform,618,11,2262.4
2025-10-24,API_091,Platform,1209,21,2319.8
2025-10-25,API_091,Platform,1702,30,2399.7
2025-10-26,API_091,Platform,917,16,2491.7
2025-10-27,API_091,Platform,1014,18,2672.3
2025-10-28,API_091,Platform,713,12,2654.6
2025-10-29,API_091,Platform,1008,18,2821.1
2025-10-30,API_091,Platform,831,14,2808.9
2025-10-31,API_091,Platform,1792,32,2994.6
2025-11-01,API_091,Platform,1899,34,3040.4
2025-11-02,API_091,Platform,824,14,3256.0
2025-11-03,API_091,Platform,1491,26,3241.6
2025-11-04,API_091,Platform,1222,21,3442.2
2025-11-05,API_091,Platform,776,13,3517.6
2025-11-06,API_091,Platform,1454,26,3596.0
2025-11-07,API_091,Platform,758,13,3590.8
2025-11-08,API_091,Platform,1187,21,3769.1
2025-11-09,API_091,Platform,809,14,3820.0
2025-11-10,API_091,Platform,972,17,3951.3
2025-11-11,API_091,Platform,1819,32,4113.4
2025-11-12,API_091,Platform,1664,29,4177.8
2025-11-13,API_091,Platform,1166,20,4234.4
2025-11-14,API_091,Platform,1764,31,4429.9
2025-11-15,API_091,Platform,854,15,4458.0
2025-10-16,API_092,Entitlement,1871,33,1542.5
2025-10-17,API_092,Entitlement,670,12,1590.1
2025-10-18,API_092,Entitlement,1630,29,1765.0
2025-10-19,API_092,Entitlement,938,16,1815.6
2025-10-20,API_092,Entitlement,895,16,1917.9
2025-10-21,API_092,Entitlement,1227,22,2068.4
2025-10-22,API_092,Entitlement,1469,26,2249.9
2025-10-23,API_092,Entitlement,852,15,2121.4
2025-10-24,API_092,Entitlement,1139,20,2182.1
2025-10-25,API_092,Entitlement,672,12,2507.5
2025-10-26,API_092,Entitlement,616,11,2508.8
2025-10-27,API_092,Entitlement,683,12,2706.4
2025-10-28,API_092,Entitlement,1042,18,2723.3
2025-10-29,API_092,Entitlement,1760,31,2682.0
2025-10-30,API_092,Entitlement,946,17,2895.0
2025-10-31,API_092,Entitlement,915,16,2973.0
2025-11-01,API_092,Entitlement,963,17,3109.2
2025-11-02,API_092,Entitlement,895,16,3224.3
2025-11-03,API_092,Entitlement,1614,29,3343.0
2025-11-04,API_092,Entitlement,1249,22,3439.0
2025-11-05,API_092,Entitlement,713,12,3534.9
2025-11-06,API_092,Entitlement,1858,33,3662.1
2025-11-07,API_092,Entitlement,548,9,3726.7
2025-11-08,API_092,Entitlement,1575,28,3848.5
2025-11-09,API_092,Entitlement,632,11,3863.0
2025-11-10,API_092,Entitlement,1498,26,3999.9
2025-11-11,API_092,Entitlement,1331,23,4167.0
2025-11-12,API_092,Entitlement,1149,20,4171.8
2025-11-13,API_092,Entitlement,1823,32,4202.5
2025-11-14,API_092,Entitlement,581,10,4383.1
2025-11-15,API_092,Entitlement,1881,33,4488.1
2025-10-16,API_093,Trade,662,11,1685.6
2025-10-17,API_093,Trade,1180,21,1512.1
2025-10-18,API_093,Trade,1987,35,1717.7
2025-10-19,API_093,Trade,680,12,1753.4
2025-10-20,API_093,Trade,1242,22,1925.5
2025-10-21,API_093,Trade,1837,33,2066.5
2025-10-22,API_093,Trade,992,17,2075.6
2025-10-23,API_093,Trade,1049,18,2163.0
2025-10-24,API_093,Trade,952,17,2308.8
2025-10-25,API_093,Trade,723,13,2435.1
2025-10-26,API_093,Trade,653,11,2666.0
2025-10-27,API_093,Trade,848,15,2616.1
2025-10-28,API_093,Trade,681,12,2616.2
2025-10-29,API_093,Trade,1271,22,2873.3
2025-10-30,API_093,Trade,1393,25,2846.0
2025-10-31,API_093,Trade,871,15,2942.1
2025-11-01,API_093,Trade,596,10,3072.2
2025-11-02,API_093,Trade,1625,29,3116.5
2025-11-03,API_093,Trade,1569,28,3345.1
2025-11-04,API_093,Trade,946,17,3421.5
2025-11-05,API_093,Trade,1110,19,3400.8
2025-11-06,API_093,Trade,1396,25,3615.9
2025-11-07,API_093,Trade,780,14,3731.5
2025-11-08,API_093,Trade,1202,21,3889.7
2025-11-09,API_093,Trade,1574,28,3972.2
2025-11-10,API_093,Trade,1276,22,4020.6
2025-11-11,API_093,Trade,757,13,4188.8
2025-11-12,API_093,Trade,1938,34,4188.6
2025-11-13,API_093,Trade,509,9,4258.3
2025-11-14,API_093,Trade,584,10,4308.2
2025-11-15,API_093,Trade,548,9,4538.4
2025-10-16,API_094,Information Management,886,15,1485.0
2025-10-17,API_094,Information Management,1469,26,1662.3
2025-10-18,API_094,Information Management,1504,27,1731.8
2025-10-19,API_094,Information Management,1869,33,1740.5
2025-10-20,API_094,Information Management,1784,32,1955.2
2025-10-21,API_094,Information Management,770,13,1980.7
2025-10-22,API_094,Information Management,1944,34,2106.5
2025-10-23,API_094,Information Management,758,13,2093.1
2025-10-24,API_094,Information Management,648,11,2166.2
2025-10-25,API_094,Information Management,937,16,2400.5
2025-10-26,API_094,Information Management,857,15,2603.7
2025-10-27,API_094,Information Management,1697,30,2589.2
2025-10-28,API_094,Information Management,1128,20,2731.9
2025-10-29,API_094,Information Management,1722,30,2787.2
2025-10-30,API_094,Information Management,1772,31,2970.7
2025-10-31,API_094,Information Management,1104,19,2947.3
2025-11-01,API_094,Information Management,1917,34,3106.0
2025-11-02,API_094,Information Management,1001,18,3170.3
2025-11-03,API_094,Information Management,1385,24,3270.1
2025-11-04,API_094,Information Management,1048,18,3407.4
2025-11-05,API_094,Information Management,1616,29,3462.4
2025-11-06,API_094,Information Management,1347,24,3540.7
2025-11-07,API_094,Information Management,658,11,3703.9
2025-11-08,API_094,Information Management,513,9,3796.3
2025-11-09,API_094,Information Management,1487,26,3929.5
2025-11-10,API_094,Information Management,1743,31,4058.9
2025-11-11,API_094,Information Management,1053,18,4167.9
2025-11-12,API_094,Information Management,1565,28,4147.8
2025-11-13,API_094,Information Management,1333,23,4279.4
2025-11-14,API_094,Information Management,1036,18,4437.7
2025-11-15,API_094,Information Management,1341,24,4581.5
2025-10-16,API_095,Liquidity,1949,35,1519.4
2025-10-17,API_095,Liquidity,1849,33,1677.0
2025-10-18,API_095,Liquidity,1064,19,1742.4
2025-10-19,API_095,Liquidity,1525,27,1858.8
2025-10-20,API_095,Liquidity,703,12,1898.0
2025-10-21,API_095,Liquidity,1035,18,2123.7
2025-10-22,API_095,Liquidity,1891,34,2071.4
2025-10-23,API_095,Liquidity,1248,22,2195.8
2025-10-24,API_095,Liquidity,604,10,2331.2
2025-10-25,API_095,Liquidity,1854,33,2350.9
2025-10-26,API_095,Liquidity,1739,31,2498.0
2025-10-27,API_095,Liquidity,1344,24,2504.3
2025-10-28,API_095,Liquidity,948,17,2739.9
2025-10-29,API_095,Liquidity,742,13,2754.1
2025-10-30,API_095,Liquidity,1730,31,2928.3
2025-10-31,API_095,Liquidity,1204,21,2947.0
2025-11-01,API_095,Liquidity,614,11,3000.1
2025-11-02,API_095,Liquidity,548,9,3182.5
2025-11-03,API_095,Liquidity,660,11,3317.6
2025-11-04,API_095,Liquidity,1500,26,3355.4
2025-11-05,API_095,Liquidity,954,17,3514.8
2025-11-06,API_095,Liquidity,1175,21,3510.0
2025-11-07,API_095,Liquidity,1551,27,3539.8
2025-11-08,API_095,Liquidity,1046,18,3908.2
2025-11-09,API_095,Liquidity,1635,29,3868.2
2025-11-10,API_095,Liquidity,938,16,4061.6
2025-11-11,API_095,Liquidity,1094,19,4075.0
2025-11-12,API_095,Liquidity,1118,20,4220.6
2025-11-13,API_095,Liquidity,1632,29,4270.7
2025-11-14,API_095,Liquidity,1413,25,4464.5
2025-11-15,API_095,Liquidity,565,10,4570.8
2025-10-16,API_096,Connect API,538,7,1368.7
2025-10-17,API_096,Connect API,1808,25,1354.8
2025-10-18,API_096,Connect API,1859,26,1382.9
2025-10-19,API_096,Connect API,1711,23,1547.1
2025-10-20,API_096,Connect API,1060,14,1547.3
2025-10-21,API_096,Connect API,600,8,1706.7
2025-10-22,API_096,Connect API,1370,19,1627.3
2025-10-23,API_096,Connect API,994,13,1686.0
2025-10-24,API_096,Connect API,1820,25,1798.5
2025-10-25,API_096,Connect API,710,9,1839.1
2025-10-26,API_096,Connect API,1911,26,1899.2
2025-10-27,API_096,Connect API,639,8,1847.4
2025-10-28,API_096,Connect API,1535,21,1992.5
2025-10-29,API_096,Connect API,1912,26,2076.2
2025-10-30,API_096,Connect API,1428,19,2147.1
2025-10-31,API_096,Connect API,599,8,2147.7
2025-11-01,API_096,Connect API,1552,21,2264.7
2025-11-02,API_096,Connect API,1637,22,2228.5
2025-11-03,API_096,Connect API,1131,15,2396.4
2025-11-04,API_096,Connect API,1181,16,2397.2
2025-11-05,API_096,Connect API,581,8,2442.0
2025-11-06,API_096,Connect API,1253,17,2534.7
2025-11-07,API_096,Connect API,1219,17,2557.7
2025-11-08,API_096,Connect API,574,8,2569.8
2025-11-09,API_096,Connect API,561,7,2795.1
2025-11-10,API_096,Connect API,1373,19,2735.3
2025-11-11,API_096,Connect API,1069,14,2834.1
2025-11-12,API_096,Connect API,611,8,2917.1
2025-11-13,API_096,Connect API,1615,22,2850.2
2025-11-14,API_096,Connect API,1575,22,2982.4
2025-11-15,API_096,Connect API,735,10,3091.5
2025-10-16,API_097,Payment Initiation,1897,26,1304.4
2025-10-17,API_097,Payment Initiation,1078,15,1349.7
2025-10-18,API_097,Payment Initiation,1041,14,1455.3
2025-10-19,API_097,Payment Initiation,973,13,1434.0
2025-10-20,API_097,Payment Initiation,1196,16,1507.4
2025-10-21,API_097,Payment Initiation,885,12,1575.6
2025-10-22,API_097,Payment Initiation,561,7,1676.5
2025-10-23,API_097,Payment Initiation,1664,23,1547.4
2025-10-24,API_097,Payment Initiation,1242,17,1743.7
2025-10-25,API_097,Payment Initiation,1308,18,1811.7
2025-10-26,API_097,Payment Initiation,671,9,1892.6
2025-10-27,API_097,Payment Initiation,629,8,1878.9
2025-10-28,API_097,Payment Initiation,851,11,2069.7
2025-10-29,API_097,Payment Initiation,557,7,2053.3
2025-10-30,API_097,Payment Initiation,1629,22,2173.3
2025-10-31,API_097,Payment Initiation,1182,16,2225.1
2025-11-01,API_097,Payment Initiation,1906,26,2309.8
2025-11-02,API_097,Payment Initiation,1594,22,2203.3
2025-11-03,API_097,Payment Initiation,1977,27,2242.4
2025-11-04,API_097,Payment Initiation,525,7,2443.7
2025-11-05,API_097,Payment Initiation,812,11,2443.3
2025-11-06,API_097,Payment Initiation,1310,18,2595.5
2025-11-07,API_097,Payment Initiation,687,9,2631.6
2025-11-08,API_097,Payment Initiation,949,13,2647.7
2025-11-09,API_097,Payment Initiation,1022,14,2622.2
2025-11-10,API_097,Payment Initiation,1096,15,2859.9
2025-11-11,API_097,Payment Initiation,599,8,2787.3
2025-11-12,API_097,Payment Initiation,990,13,2895.4
2025-11-13,API_097,Payment Initiation,754,10,2949.1
2025-11-14,API_097,Payment Initiation,1324,18,2914.6
2025-11-15,API_097,Payment Initiation,1378,19,3024.1
2025-10-16,API_098,Payment Management,1218,17,1362.2
2025-10-17,API_098,Payment Management,827,11,1377.8
2025-10-18,API_098,Payment Management,525,7,1424.4
2025-10-19,API_098,Payment Management,526,7,1542.8
2025-10-20,API_098,Payment Management,1181,16,1361.7
2025-10-21,API_098,Payment Management,912,12,1689.3
2025-10-22,API_098,Payment Management,728,10,1612.8
2025-10-23,API_098,Payment Management,866,12,1703.5
2025-10-24,API_098,Payment Management,1023,14,1774.1
2025-10-25,API_098,Payment Management,1595,22,1860.4
2025-10-26,API_098,Payment Management,1464,20,1801.0
2025-10-27,API_098,Payment Management,1805,25,2028.3
2025-10-28,API_098,Payment Management,1935,27,2032.9
2025-10-29,API_098,Payment Management,1172,16,2014.8
2025-10-30,API_098,Payment Management,517,7,2115.6
2025-10-31,API_098,Payment Management,616,8,2082.1
2025-11-01,API_098,Payment Management,1050,14,2306.9
2025-11-02,API_098,Payment Management,1428,19,2165.0
2025-11-03,API_098,Payment Management,921,12,2174.1
2025-11-04,API_098,Payment Management,1892,26,2449.7
2025-11-05,API_098,Payment Management,945,13,2548.0
2025-11-06,API_098,Payment Management,1709,23,2503.1
2025-11-07,API_098,Payment Management,1273,17,2613.6
2025-11-08,API_098,Payment Management,1622,22,2680.9
2025-11-09,API_098,Payment Management,1443,20,2708.1
2025-11-10,API_098,Payment Management,954,13,2670.8
2025-11-11,API_098,Payment Management,750,10,2797.7
2025-11-12,API_098,Payment Management,578,8,2936.1
2025-11-13,API_098,Payment Management,725,10,2917.7
2025-11-14,API_098,Payment Management,1574,22,2962.6
2025-11-15,API_098,Payment Management,1966,27,3035.1
2025-10-16,API_099,Platform,1337,18,1379.7
2025-10-17,API_099,Platform,1926,26,1272.1
2025-10-18,API_099,Platform,822,11,1309.7
2025-10-19,API_099,Platform,1983,27,1435.5
2025-10-20,API_099,Platform,632,8,1560.1
2025-10-21,API_099,Platform,528,7,1588.8
2025-10-22,API_099,Platform,1221,17,1649.3
2025-10-23,API_099,Platform,1816,25,1649.2
2025-10-24,API_099,Platform,1696,23,1681.2
2025-10-25,API_099,Platform,1929,27,1794.4
2025-10-26,API_099,Platform,855,11,1903.9
2025-10-27,API_099,Platform,1154,16,1999.0
2025-10-28,API_099,Platform,1327,18,1948.0
2025-10-29,API_099,Platform,563,7,2037.8
2025-10-30,API_099,Platform,1254,17,2169.1
2025-10-31,API_099,Platform,1718,24,2201.6
2025-11-01,API_099,Platform,1005,14,2258.6
2025-11-02,API_099,Platform,1332,18,2362.4
2025-11-03,API_099,Platform,1960,27,2254.2
2025-11-04,API_099,Platform,1916,26,2459.6
2025-11-05,API_099,Platform,1305,18,2500.0
2025-11-06,API_099,Platform,1928,26,2552.7
2025-11-07,API_099,Platform,782,10,2568.6
2025-11-08,API_099,Platform,1523,21,2669.3
2025-11-09,API_099,Platform,1055,14,2749.3
2025-11-10,API_099,Platform,1138,15,2747.7
2025-11-11,API_099,Platform,878,12,2837.4
2025-11-12,API_099,Platform,1771,24,2898.9
2025-11-13,API_099,Platform,801,11,2948.6
2025-11-14,API_099,Platform,892,12,3003.4
2025-11-15,API_099,Platform,1608,22,3047.6
2025-10-16,API_100,Entitlement,1172,16,1229.3
2025-10-17,API_100,Entitlement,922,12,1401.4
2025-10-18,API_100,Entitlement,1370,19,1422.7
2025-10-19,API_100,Entitlement,600,8,1352.0
2025-10-20,API_100,Entitlement,1778,24,1658.7
2025-10-21,API_100,Entitlement,1840,25,1602.6
2025-10-22,API_100,Entitlement,1909,26,1618.7
2025-10-23,API_100,Entitlement,1427,19,1667.1
2025-10-24,API_100,Entitlement,1846,25,1700.2
2025-10-25,API_100,Entitlement,1236,17,1889.9
2025-10-26,API_100,Entitlement,1414,19,1886.9
2025-10-27,API_100,Entitlement,1420,19,1951.9
2025-10-28,API_100,Entitlement,760,10,1955.5
2025-10-29,API_100,Entitlement,1728,24,2091.0
2025-10-30,API_100,Entitlement,568,7,2122.4
2025-10-31,API_100,Entitlement,1995,27,2207.6
2025-11-01,API_100,Entitlement,715,10,2252.1
2025-11-02,API_100,Entitlement,711,9,2233.9
2025-11-03,API_100,Entitlement,831,11,2349.9
2025-11-04,API_100,Entitlement,1216,17,2437.1
2025-11-05,API_100,Entitlement,1148,16,2437.8
2025-11-06,API_100,Entitlement,1499,20,2485.9
2025-11-07,API_100,Entitlement,1199,16,2593.7
2025-11-08,API_100,Entitlement,1006,14,2651.4
2025-11-09,API_100,Entitlement,1330,18,2727.6
2025-11-10,API_100,Entitlement,1848,25,2796.9
2025-11-11,API_100,Entitlement,1803,25,2750.0
2025-11-12,API_100,Entitlement,1477,20,2806.3
2025-11-13,API_100,Entitlement,1027,14,2939.0
2025-11-14,API_100,Entitlement,1750,24,3011.8
2025-11-15,API_100,Entitlement,1256,17,2989.5
2025-10-16,API_101,Trade,1281,17,1253.8
2025-10-17,API_101,Trade,900,12,1366.9
2025-10-18,API_101,Trade,1802,25,1454.7
2025-10-19,API_101,Trade,897,12,1475.2
2025-10-20,API_101,Trade,1104,15,1596.7
2025-10-21,API_101,Trade,1882,26,1570.3
2025-10-22,API_101,Trade,1963,27,1582.3
2025-10-23,API_101,Trade,1300,18,1515.4
2025-10-24,API_101,Trade,1596,22,1757.9
2025-10-25,API_101,Trade,516,7,1696.4
2025-10-26,API_101,Trade,1230,17,1892.3
2025-10-27,API_101,Trade,1045,14,1986.0
2025-10-28,API_101,Trade,1095,15,2019.0
2025-10-29,API_101,Trade,843,11,2056.8
2025-10-30,API_101,Trade,1358,19,2076.8
2025-10-31,API_101,Trade,721,10,2199.8
2025-11-01,API_101,Trade,1906,26,2267.9
2025-11-02,API_101,Trade,1517,21,2225.1
2025-11-03,API_101,Trade,515,7,2221.0
2025-11-04,API_101,Trade,520,7,2446.4
2025-11-05,API_101,Trade,727,10,2410.0
2025-11-06,API_101,Trade,1657,23,2482.8
2025-11-07,API_101,Trade,1806,25,2531.7
2025-11-08,API_101,Trade,936,13,2673.1
2025-11-09,API_101,Trade,1328,18,2688.1
2025-11-10,API_101,Trade,602,8,2653.8
2025-11-11,API_101,Trade,1492,20,2814.9
2025-11-12,API_101,Trade,1312,18,2869.5
2025-11-13,API_101,Trade,725,10,2860.0
2025-11-14,API_101,Trade,1644,23,3124.7
2025-11-15,API_101,Trade,1005,14,3019.5
2025-10-16,API_102,Information Management,1133,12,1152.0
2025-10-17,API_102,Information Management,1838,20,1136.3
2025-10-18,API_102,Information Management,1267,13,1096.3
2025-10-19,API_102,Information Management,1965,21,1210.2
2025-10-20,API_102,Information Management,787,8,1266.5
2025-10-21,API_102,Information Management,837,9,1107.1
2025-10-22,API_102,Information Management,1415,15,1302.6
2025-10-23,API_102,Information Management,1705,18,1343.3
2025-10-24,API_102,Information Management,552,6,1412.7
2025-10-25,API_102,Information Management,1359,14,1477.3
2025-10-26,API_102,Information Management,599,6,1517.2
2025-10-27,API_102,Information Management,1489,16,1469.4
2025-10-28,API_102,Information Management,914,10,1528.1
2025-10-29,API_102,Information Management,1438,15,1675.1
2025-10-30,API_102,Information Management,1887,20,1592.8
2025-10-31,API_102,Information Management,1653,18,1760.6
2025-11-01,API_102,Information Management,713,7,1786.9
2025-11-02,API_102,Information Management,1317,14,1622.7
2025-11-03,API_102,Information Management,622,6,1925.2
2025-11-04,API_102,Information Management,1936,21,1841.3
2025-11-05,API_102,Information Management,1521,16,1831.3
2025-11-06,API_102,Information Management,1061,11,1893.4
2025-11-07,API_102,Information Management,1404,15,1913.7
2025-11-08,API_102,Information Management,894,9,2044.9
2025-11-09,API_102,Information Management,1434,15,2152.6
2025-11-10,API_102,Information Management,1601,17,2171.2
2025-11-11,API_102,Information Management,520,5,2091.6
2025-11-12,API_102,Information Management,1694,18,2175.0
2025-11-13,API_102,Information Management,1317,14,2163.2
2025-11-14,API_102,Information Management,1674,18,2120.1
2025-11-15,API_102,Information Management,1345,14,2197.4
2025-10-16,API_103,Liquidity,1020,11,1118.7
2025-10-17,API_103,Liquidity,1160,12,1055.1
2025-10-18,API_103,Liquidity,1467,16,1143.9
2025-10-19,API_103,Liquidity,1054,11,1223.1
2025-10-20,API_103,Liquidity,1618,17,1436.6
2025-10-21,API_103,Liquidity,566,6,1371.6
2025-10-22,API_103,Liquidity,895,9,1300.8
2025-10-23,API_103,Liquidity,1269,13,1336.4
2025-10-24,API_103,Liquidity,1922,21,1323.6
2025-10-25,API_103,Liquidity,1146,12,1467.9
2025-10-26,API_103,Liquidity,721,7,1515.0
2025-10-27,API_103,Liquidity,870,9,1554.8
2025-10-28,API_103,Liquidity,1867,20,1615.6
2025-10-29,API_103,Liquidity,1813,19,1676.4
2025-10-30,API_103,Liquidity,1570,17,1635.2
2025-10-31,API_103,Liquidity,1245,13,1728.3
2025-11-01,API_103,Liquidity,1174,12,1588.9
2025-11-02,API_103,Liquidity,779,8,1735.5
2025-11-03,API_103,Liquidity,1117,12,1804.1
2025-11-04,API_103,Liquidity,1998,21,1862.5
2025-11-05,API_103,Liquidity,599,6,1900.3
2025-11-06,API_103,Liquidity,785,8,1934.2
2025-11-07,API_103,Liquidity,827,9,1853.4
2025-11-08,API_103,Liquidity,1964,21,1887.0
2025-11-09,API_103,Liquidity,1816,19,2050.7
2025-11-10,API_103,Liquidity,1615,17,2105.7
2025-11-11,API_103,Liquidity,1713,18,2058.5
2025-11-12,API_103,Liquidity,552,6,2118.1
2025-11-13,API_103,Liquidity,1253,13,2166.9
2025-11-14,API_103,Liquidity,1167,12,2068.6
2025-11-15,API_103,Liquidity,1720,18,2163.7
2025-10-16,API_104,Connect API,1501,16,1112.7
2025-10-17,API_104,Connect API,749,8,1163.3
2025-10-18,API_104,Connect API,1371,15,1236.1
2025-10-19,API_104,Connect API,1334,14,1310.3
2025-10-20,API_104,Connect API,954,10,1188.5
2025-10-21,API_104,Connect API,865,9,1333.5
2025-10-22,API_104,Connect API,1020,11,1275.1
2025-10-23,API_104,Connect API,1827,20,1294.2
2025-10-24,API_104,Connect API,672,7,1385.6
2025-10-25,API_104,Connect API,733,8,1499.4
2025-10-26,API_104,Connect API,834,9,1488.3
2025-10-27,API_104,Connect API,1859,20,1472.7
2025-10-28,API_104,Connect API,823,9,1535.7
2025-10-29,API_104,Connect API,1510,16,1589.7
2025-10-30,API_104,Connect API,1545,16,1693.6
2025-10-31,API_104,Connect API,604,6,1724.9
2025-11-01,API_104,Connect API,1215,13,1702.8
2025-11-02,API_104,Connect API,1262,13,1805.0
2025-11-03,API_104,Connect API,1745,19,1700.0
2025-11-04,API_104,Connect API,1781,19,1954.3
2025-11-05,API_104,Connect API,682,7,1932.0
2025-11-06,API_104,Connect API,1211,13,1853.6
2025-11-07,API_104,Connect API,1122,12,1855.9
2025-11-08,API_104,Connect API,1529,16,2003.3
2025-11-09,API_104,Connect API,654,7,1984.6
2025-11-10,API_104,Connect API,756,8,1995.0
2025-11-11,API_104,Connect API,1208,13,2128.2
2025-11-12,API_104,Connect API,1284,14,2154.8
2025-11-13,API_104,Connect API,636,6,2159.8
2025-11-14,API_104,Connect API,875,9,2137.4
2025-11-15,API_104,Connect API,1201,13,2302.2
2025-10-16,API_105,Payment Initiation,1441,15,1043.6
2025-10-17,API_105,Payment Initiation,1531,16,1205.2
2025-10-18,API_105,Payment Initiation,1306,14,1267.7
2025-10-19,API_105,Payment Initiation,537,5,1209.1
2025-10-20,API_105,Payment Initiation,1659,18,1127.7
2025-10-21,API_105,Payment Initiation,1602,17,1232.9
2025-10-22,API_105,Payment Initiation,1247,13,1433.8
2025-10-23,API_105,Payment Initiation,1232,13,1358.5
2025-10-24,API_105,Payment Initiation,1532,16,1338.8
2025-10-25,API_105,Payment Initiation,1728,19,1408.3
2025-10-26,API_105,Payment Initiation,904,9,1446.4
2025-10-27,API_105,Payment Initiation,614,6,1503.0
2025-10-28,API_105,Payment Initiation,1644,18,1517.4
2025-10-29,API_105,Payment Initiation,738,8,1581.2
2025-10-30,API_105,Payment Initiation,801,8,1747.3
2025-10-31,API_105,Payment Initiation,732,8,1630.6
2025-11-01,API_105,Payment Initiation,694,7,1754.8
2025-11-02,API_105,Payment Initiation,1188,13,1769.0
2025-11-03,API_105,Payment Initiation,676,7,1780.5
2025-11-04,API_105,Payment Initiation,663,7,1836.6
2025-11-05,API_105,Payment Initiation,552,6,1908.5
2025-11-06,API_105,Payment Initiation,1883,20,1847.1
2025-11-07,API_105,Payment Initiation,884,9,1925.7
2025-11-08,API_105,Payment Initiation,1297,14,1892.4
2025-11-09,API_105,Payment Initiation,1279,14,2056.0
2025-11-10,API_105,Payment Initiation,1938,21,1973.5
2025-11-11,API_105,Payment Initiation,1758,19,2117.4
2025-11-12,API_105,Payment Initiation,521,5,2153.7
2025-11-13,API_105,Payment Initiation,1342,14,2099.8
2025-11-14,API_105,Payment Initiation,691,7,2256.8
2025-11-15,API_105,Payment Initiation,1518,16,2264.9
2025-10-16,API_106,Payment Management,1073,11,1068.3
2025-10-17,API_106,Payment Management,739,8,1173.3
2025-10-18,API_106,Payment Management,853,9,1171.9
2025-10-19,API_106,Payment Management,1504,16,1153.1
2025-10-20,API_106,Payment Management,844,9,1212.5
2025-10-21,API_106,Payment Management,1163,12,1295.5
2025-10-22,API_106,Payment Management,914,10,1381.8
2025-10-23,API_106,Payment Management,1616,17,1413.3
2025-10-24,API_106,Payment Management,722,7,1365.8
2025-10-25,API_106,Payment Management,1243,13,1519.3
2025-10-26,API_106,Payment Management,1663,18,1480.9
2025-10-27,API_106,Payment Management,856,9,1548.5
2025-10-28,API_106,Payment Management,1793,19,1544.7
2025-10-29,API_106,Payment Management,1358,14,1702.1
2025-10-30,API_106,Payment Management,1120,12,1644.8
2025-10-31,API_106,Payment Management,1554,17,1732.6
2025-11-01,API_106,Payment Management,546,6,1789.7
2025-11-02,API_106,Payment Management,1338,14,1801.0
2025-11-03,API_106,Payment Management,1632,17,1907.4
2025-11-04,API_106,Payment Management,1642,18,1771.5
2025-11-05,API_106,Payment Management,1476,16,1868.0
2025-11-06,API_106,Payment Management,1575,17,1947.7
2025-11-07,API_106,Payment Management,1309,14,2000.3
2025-11-08,API_106,Payment Management,1727,18,1973.1
2025-11-09,API_106,Payment Management,1251,13,1903.9
2025-11-10,API_106,Payment Management,1659,18,2117.3
